RICH,65.3225806452,60.1612903226,45.4709677419,69.7258064516,33.3322580645,52.0483870968,1.09580645161,15.2032258065,3.12903225806,16.9677419355,6.1935483871,26.8387096774,7.09677419355,13.4516129032,63.1612903226,1.03838709677,0.941935483871
RICE,63.2,66.1,42.07,75.2433333333,36.4966666667,51.1766666667,1.09666666667,21.4466666667,2.16666666667,18.4333333333,6.9,27.4,5.73333333333,12.6333333333,64.8666666667,0.974333333333,0.920333333333
LAS,62.7096774194,61.9032258065,41.9129032258,68.3709677419,30.9903225806,46.5,1.00709677419,19.2032258065,3.61290322581,17.7096774194,8.51612903226,30.2903225806,6.48387096774,11.8709677419,66.7741935484,0.94064516129,0.937741935484
UCLA,71.4193548387,67.9032258065,43.5612903226,65.4161290323,35.0,48.7612903226,1.03838709677,16.7451612903,3.8064516129,17.7419354839,10.7096774194,35.3225806452,6.74193548387,13.9032258065,69.7419354839,1.0235483871,0.986451612903
ILST,68.696969697,62.5454545455,44.0484848485,70.8181818182,34.7121212121,49.7090909091,1.06545454545,18.896969697,4.30303030303,19.1515151515,10.6060606061,32.1212121212,7.27272727273,11.7272727273,67.0303030303,1.02909090909,0.926060606061
CMU,78.0,67.0,46.7103448276,71.7724137931,37.3586206897,56.1413793103,1.18482758621,15.0344827586,2.51724137931,17.4137931034,8.68965517241,30.8275862069,7.13793103448,14.1034482759,67.724137931,1.15379310345,0.908965517241
TSU,57.8387096774,68.0967741935,39.4677419355,60.8709677419,34.8193548387,44.9612903226,0.963225806452,21.0548387097,3.48387096774,20.2580645161,8.09677419355,30.3225806452,5.38709677419,9.48387096774,65.7419354839,0.875161290323,0.982580645161
UVU,59.2413793103,64.4137931034,40.3206896552,69.5310344828,30.0379310345,45.7586206897,0.986551724138,19.5034482759,2.37931034483,17.1724137931,8.41379310345,30.2068965517,4.51724137931,13.1379310345,63.8275862069,0.929655172414,0.966206896552
TTU,61.1612903226,64.3225806452,40.3903225806,63.5677419355,31.5387096774,45.6225806452,0.98935483871,20.3612903226,4.09677419355,17.3870967742,10.1935483871,30.6774193548,5.87096774194,11.0967741935,64.6774193548,0.941290322581,0.992580645161
LSU,73.8064516129,67.5483870968,45.9709677419,70.2419354839,34.1290322581,50.8709677419,1.08064516129,19.6419354839,6.12903225806,15.4838709677,10.1612903226,35.7741935484,7.41935483871,15.8387096774,73.064516129,1.01483870968,0.931935483871
UVM,66.1612903226,57.9032258065,47.2096774194,70.3548387097,35.9709677419,52.6193548387,1.12129032258,19.1870967742,5.1935483871,19.064516129,7.03225806452,30.4193548387,6.54838709677,13.064516129,65.0967741935,1.02129032258,0.869032258065
UVA,65.5333333333,50.3,46.5566666667,71.7366666667,36.4766666667,51.55,1.095,15.2033333333,4.36666666667,14.0333333333,9.43333333333,33.6333333333,5.53333333333,13.1,59.7666666667,1.09733333333,0.834
SVST,56.8709677419,66.4516129032,41.464516129,54.9129032258,26.4032258065,44.7419354839,0.935806451613,23.4774193548,2.51612903226,19.8387096774,8.41935483871,26.7741935484,8.87096774194,9.25806451613,68.9032258065,0.826451612903,0.934838709677
HAMP,62.3793103448,68.1724137931,40.7206896552,62.3827586207,29.1931034483,45.4793103448,0.977931034483,20.5275862069,4.44827586207,21.2068965517,10.1724137931,33.5517241379,6.10344827586,10.1379310345,67.1379310345,0.924827586207,0.975172413793
UMKC,65.5161290323,66.8387096774,40.8032258065,69.6,32.8612903226,46.8903225806,1.02064516129,19.4387096774,3.35483870968,19.0322580645,9.35483870968,28.3870967742,8.16129032258,11.5161290323,68.2903225806,0.961612903226,0.946451612903
VAND,69.9677419355,63.4193548387,47.4129032258,69.3838709677,39.6612903226,54.5419354839,1.15741935484,19.1709677419,4.96774193548,17.1935483871,8.45161290323,31.1935483871,4.87096774194,15.2580645161,64.8709677419,1.0835483871,0.947419354839
BUCK,68.8484848485,68.8787878788,44.303030303,69.5606060606,38.5515151515,50.6151515152,1.08575757576,16.5515151515,2.84848484848,18.5151515152,8.57575757576,30.8787878788,4.15151515152,13.0606060606,65.7575757576,1.04818181818,1.01636363636
ORE,76.0322580645,70.1935483871,45.9129032258,75.7161290323,36.6193548387,51.9677419355,1.10870967742,16.5612903226,4.54838709677,18.1935483871,9.45161290323,34.064516129,5.67741935484,14.7741935484,71.0,1.07290322581,0.965483870968
TENN,62.8666666667,63.8,42.9966666667,68.55,32.76,48.7566666667,1.03533333333,19.1966666667,3.53333333333,19.2333333333,10.2666666667,28.9,7.7,11.0,62.5666666667,1.00666666667,1.01966666667
NDAK,67.7333333333,73.3666666667,43.74,67.8333333333,32.8566666667,49.2,1.05066666667,17.4266666667,3.13333333333,21.3333333333,6.86666666667,28.3666666667,6.3,11.7666666667,69.9,0.968333333333,1.00366666667
LBSU,66.7096774194,67.064516129,42.6709677419,69.5129032258,34.0322580645,49.1129032258,1.04451612903,19.1161290323,2.51612903226,19.1290322581,9.12903225806,30.5161290323,6.67741935484,11.2580645161,68.2258064516,0.981290322581,0.937096774194
IND,77.9677419355,71.8064516129,47.5774193548,70.6580645161,41.0064516129,55.7483870968,1.16580645161,16.3419354839,3.0,17.3870967742,9.64516129032,32.7741935484,5.0,14.0322580645,69.0322580645,1.13161290323,1.0464516129
AKR,68.9032258065,64.0967741935,42.0290322581,64.0258064516,34.9838709677,50.1580645161,1.04741935484,17.6741935484,4.41935483871,18.5806451613,10.1935483871,31.8709677419,7.03225806452,12.7096774194,67.7741935484,1.01870967742,0.934838709677
SMU,69.5333333333,59.8,48.6166666667,70.1166666667,36.2166666667,52.8566666667,1.12866666667,19.53,4.36666666667,16.4666666667,9.96666666667,33.6,6.96666666667,15.7333333333,64.5,1.08066666667,0.897333333333
UTAH,72.1,56.6333333333,48.7766666667,70.0966666667,40.93,56.3333333333,1.18066666667,17.4166666667,5.1,16.7666666667,7.93333333333,32.1666666667,6.0,14.3666666667,64.1666666667,1.121,0.854666666667
POLY,60.962962963,59.2962962963,39.1074074074,68.7481481481,30.8037037037,44.3814814815,0.961851851852,13.7296296296,3.14814814815,16.0740740741,10.1481481481,31.6666666667,5.33333333333,10.3333333333,62.0,0.985925925926,0.927037037037
COST,73.0322580645,63.8709677419,44.7322580645,68.0096774194,34.4451612903,51.3161290323,1.09225806452,15.7483870968,3.16129032258,17.2580645161,10.4516129032,34.7741935484,5.70967741935,14.935483871,67.1612903226,1.08967741935,0.925483870968
EKU,71.9,63.0,46.5333333333,76.9533333333,34.4933333333,54.65,1.16933333333,17.0766666667,2.9,17.2666666667,6.06666666667,24.6333333333,9.7,14.5666666667,67.2333333333,1.071,0.906333333333
SMC,69.2333333333,63.6333333333,46.12,72.5666666667,36.5033333333,53.1833333333,1.128,18.56,2.26666666667,17.5,9.7,34.2,5.03333333333,15.2333333333,63.8666666667,1.086,0.96
BSU,65.0344827586,68.3448275862,42.1482758621,69.1517241379,34.2724137931,49.5655172414,1.05793103448,21.0448275862,2.37931034483,19.0,8.72413793103,29.724137931,5.27586206897,12.7586206897,66.8620689655,0.971379310345,0.996551724138
JSU,60.8064516129,63.5483870968,38.964516129,63.8129032258,27.0096774194,43.2032258065,0.933548387097,20.5612903226,2.58064516129,21.7741935484,11.6451612903,32.6451612903,6.41935483871,10.0,67.7096774194,0.902258064516,0.948709677419
BONA,67.3793103448,64.8620689655,42.2137931034,69.9517241379,29.224137931,46.7379310345,1.0124137931,17.724137931,4.75862068966,17.2068965517,10.4137931034,33.4482758621,6.75862068966,12.4137931034,67.724137931,0.989655172414,0.96724137931
AUB,66.0322580645,72.0967741935,41.0290322581,65.9451612903,35.5290322581,47.8774193548,1.0335483871,18.4064516129,2.22580645161,18.935483871,7.61290322581,25.9032258065,6.8064516129,10.7741935484,68.5806451613,0.959032258065,1.00806451613
CLST,66.65625,61.28125,45.14375,67.490625,38.3125,51.678125,1.0825,18.346875,3.28125,19.21875,9.3125,29.84375,7.71875,13.03125,63.96875,1.041875,0.9065625
LTU,73.1612903226,64.4516129032,45.0774193548,70.2064516129,32.9516129032,51.0290322581,1.08451612903,15.5806451613,5.90322580645,16.4193548387,8.90322580645,30.0,8.54838709677,14.0967741935,69.8064516129,1.05290322581,0.897419354839
SPC,61.2058823529,60.2352941176,41.5647058824,64.2470588235,34.0529411765,47.5441176471,1.02323529412,18.6617647059,2.97058823529,19.2352941176,9.17647058824,29.7058823529,6.26470588235,10.1176470588,62.9117647059,0.978823529412,0.956470588235
ORU,69.4193548387,68.064516129,42.8516129032,71.4258064516,35.1741935484,48.2096774194,1.05774193548,17.7290322581,3.83870967742,18.7096774194,9.64516129032,31.8709677419,6.1935483871,10.935483871,68.2580645161,1.01741935484,0.973870967742
ALB,65.9677419355,60.5483870968,44.8290322581,72.6548387097,36.7193548387,51.2903225806,1.11612903226,18.5741935484,1.61290322581,16.5483870968,8.1935483871,30.064516129,5.70967741935,10.5483870968,63.0,1.05129032258,0.967419354839
ALC,63.3333333333,74.3333333333,38.0366666667,66.1966666667,26.8266666667,42.2,0.929,15.65,2.46666666667,17.8333333333,10.0,29.1666666667,5.63333333333,8.5,69.2,0.915333333333,1.05566666667
ALA,66.9032258065,63.8709677419,43.9838709677,70.8,31.5903225806,50.4612903226,1.09290322581,18.5806451613,3.77419354839,19.2903225806,8.64516129032,30.7419354839,6.54838709677,10.3548387097,64.7096774194,1.03387096774,0.960322580645
SH,71.875,73.96875,46.578125,65.834375,31.278125,50.765625,1.068125,18.346875,3.34375,17.90625,10.375,33.59375,6.34375,14.09375,70.6875,1.0265625,0.97
MARQ,65.2,66.8333333333,43.57,64.6133333333,33.01,49.4933333333,1.045,18.0833333333,3.56666666667,15.8333333333,7.9,28.2333333333,7.66666666667,14.8,66.6,0.976333333333,1.00066666667
DART,62.9642857143,62.2142857143,43.8285714286,63.9642857143,35.0214285714,49.5857142857,1.04464285714,19.7464285714,3.53571428571,19.2142857143,9.25,30.3928571429,7.5,12.2857142857,63.8928571429,0.987142857143,0.973928571429
SC,65.3666666667,62.0,40.92,74.6666666667,30.1,45.8233333333,1.00866666667,18.86,4.3,19.4,10.5666666667,32.8,6.3,13.5,67.1333333333,0.972333333333,0.914333333333
SB,65.7575757576,59.9696969697,42.4303030303,66.8151515152,32.1545454545,47.0545454545,1.00333333333,17.7757575758,4.12121212121,16.4545454545,12.5757575758,37.0909090909,5.15151515152,12.1515151515,65.0,1.01606060606,0.877878787879
QUIN,69.7333333333,67.5333333333,39.44,76.6466666667,29.88,43.9666666667,0.988666666667,19.6,5.76666666667,19.0,14.4666666667,41.5,3.56666666667,13.8666666667,69.8,0.998,0.971
LMD,58.8,66.1666666667,38.15,67.0666666667,32.07,42.7666666667,0.938333333333,18.9166666667,3.0,19.8,9.3,30.8666666667,5.53333333333,9.63333333333,65.6333333333,0.895,1.02933333333
SF,69.3548387097,68.1290322581,45.3451612903,60.7677419355,34.4612903226,51.2709677419,1.07258064516,16.8935483871,2.51612903226,20.4516129032,9.0,31.8709677419,5.8064516129,13.935483871,67.3548387097,1.03096774194,0.987419354839
PUR,70.8064516129,64.4838709677,45.9677419355,66.2612903226,32.4774193548,51.3322580645,1.09322580645,19.1612903226,5.35483870968,19.0,10.064516129,33.1612903226,5.70967741935,15.0322580645,67.8064516129,1.04419354839,0.945806451613
DUKE,81.2580645161,65.7096774194,50.2516129032,68.9161290323,39.5741935484,57.0677419355,1.19612903226,16.3741935484,3.67741935484,15.8709677419,11.0967741935,35.2580645161,7.22580645161,15.7419354839,68.3225806452,1.19225806452,0.951612903226
TOL,75.4516129032,71.0,47.3612903226,72.7032258065,37.4193548387,52.835483871,1.14064516129,17.4806451613,3.09677419355,17.0322580645,9.09677419355,32.7096774194,5.22580645161,13.2258064516,69.7741935484,1.08322580645,1.03516129032
BAY,69.7096774194,59.9677419355,43.7161290323,67.0548387097,38.4677419355,50.1580645161,1.06516129032,19.0193548387,4.0,16.3548387097,13.2258064516,36.4516129032,7.67741935484,14.8387096774,64.8064516129,1.07806451613,0.903548387097
STET,66.5806451613,73.8709677419,43.664516129,65.2161290323,33.5741935484,49.3322580645,1.03935483871,17.8709677419,3.32258064516,17.5161290323,7.70967741935,29.9677419355,4.48387096774,12.5161290323,69.0,0.965806451613,0.993225806452
CAL,67.4193548387,67.3870967742,43.8451612903,62.9580645161,34.335483871,48.7096774194,1.02258064516,15.8612903226,3.96774193548,19.4838709677,7.51612903226,32.7741935484,4.25806451613,12.8064516129,69.3225806452,0.972580645161,0.986774193548
SEMO,69.5666666667,68.8,44.0633333333,66.28,33.6766666667,49.6866666667,1.053,18.8066666667,4.4,19.9333333333,9.76666666667,31.6333333333,7.26666666667,12.6,69.3666666667,1.00133333333,0.954666666667
MRSH,67.4838709677,71.9032258065,40.8870967742,65.1903225806,31.8709677419,47.864516129,1.01870967742,21.0935483871,2.87096774194,19.9032258065,9.67741935484,33.9677419355,6.67741935484,13.0322580645,72.5483870968,0.934193548387,0.934516129032
UMES,67.5483870968,66.7741935484,45.3322580645,67.064516129,38.5612903226,51.8548387097,1.10193548387,22.0225806452,1.45161290323,19.4838709677,9.77419354839,29.7741935484,7.67741935484,13.6774193548,65.7741935484,1.02225806452,1.00580645161
UTSA,71.2413793103,70.8275862069,42.8379310345,69.9896551724,31.975862069,48.4655172414,1.05379310345,17.7344827586,2.20689655172,16.6206896552,10.7586206897,31.6896551724,7.06896551724,12.4827586207,69.6206896552,1.02724137931,0.978620689655
WCU,70.34375,71.375,43.803125,69.865625,34.275,49.265625,1.0525,19.01875,4.375,20.90625,10.65625,31.75,8.09375,11.6875,69.71875,1.01,0.9809375
UK,74.6451612903,53.3548387097,46.9322580645,71.0096774194,34.0258064516,51.8290322581,1.11451612903,15.9193548387,6.90322580645,16.935483871,11.7419354839,35.6774193548,6.77419354839,14.8387096774,66.0322580645,1.13064516129,0.804838709677
STJ,71.5806451613,67.4193548387,44.7032258065,70.0290322581,35.0483870968,50.0451612903,1.07096774194,15.0838709677,6.51612903226,17.3225806452,8.58064516129,31.7741935484,7.58064516129,12.7419354839,68.8709677419,1.04161290323,0.929032258065
FORD,65.0,69.5172413793,41.6448275862,73.4206896552,31.3068965517,47.024137931,1.01689655172,20.875862069,3.89655172414,18.7931034483,10.8965517241,33.4827586207,6.65517241379,12.5862068966,67.5517241379,0.968620689655,0.978620689655
SAMH,74.0322580645,58.3548387097,43.4032258065,70.6870967742,33.4903225806,50.364516129,1.09193548387,19.0290322581,4.48387096774,20.2258064516,11.5806451613,37.8709677419,6.87096774194,14.6129032258,69.4838709677,1.0664516129,0.763548387097
OHST,76.0,61.6129032258,49.0193548387,66.0129032258,37.635483871,55.0290322581,1.14548387097,16.4096774194,5.06451612903,15.9677419355,9.96774193548,33.2258064516,7.90322580645,15.3548387097,67.7419354839,1.11903225806,0.923225806452
BING,57.65625,66.375,39.778125,65.184375,30.590625,45.115625,0.9746875,20.2125,2.5,17.96875,7.40625,27.71875,5.8125,8.6875,64.84375,0.8903125,0.97125
SAMF,69.15625,71.90625,45.2,68.3625,34.790625,51.08125,1.0821875,18.11875,3.0,20.5,8.0,27.90625,7.34375,13.1875,69.28125,1.0059375,1.0165625
ARST,64.4482758621,69.5862068966,40.6655172414,70.4689655172,33.1379310345,45.8793103448,0.99275862069,19.2448275862,3.06896551724,17.0689655172,9.20689655172,32.3448275862,5.31034482759,11.0689655172,69.1034482759,0.934137931034,0.966206896552
RUTG,59.0322580645,66.7741935484,39.1064516129,64.6032258065,29.7290322581,43.4516129032,0.936451612903,19.2064516129,3.77419354839,16.5806451613,9.61290322581,31.4838709677,5.54838709677,10.7096774194,66.2903225806,0.891290322581,1.01064516129
NCC,68.5666666667,54.6666666667,48.05,67.2666666667,36.91,54.64,1.14433333333,19.5266666667,4.26666666667,19.2666666667,8.16666666667,31.5333333333,6.76666666667,14.0333333333,64.0,1.06733333333,0.797
UDM,70.7272727273,70.7575757576,44.6757575758,68.5060606061,38.8878787879,50.8757575758,1.07272727273,18.3575757576,3.33333333333,20.8181818182,8.66666666667,30.3333333333,7.66666666667,13.4545454545,70.4545454545,1.00757575758,0.961212121212
LIB,63.90625,69.4375,43.3625,69.840625,32.815625,48.0125,1.0421875,23.496875,2.6875,18.8125,9.09375,31.78125,5.46875,11.1875,68.59375,0.9334375,0.9159375
MIA,68.8709677419,63.3548387097,43.6935483871,72.3096774194,37.0677419355,51.2612903226,1.09580645161,15.4258064516,3.22580645161,15.6129032258,7.93548387097,29.935483871,5.74193548387,13.4516129032,64.8387096774,1.0635483871,0.968387096774
LIU,67.4,71.1666666667,39.5266666667,68.4866666667,32.8566666667,45.1866666667,0.988666666667,18.6533333333,2.5,20.1333333333,10.0333333333,33.1333333333,5.7,11.5333333333,71.8666666667,0.939,1.01066666667
LIP,72.0,74.9032258065,42.3516129032,69.5451612903,32.9741935484,49.5419354839,1.06387096774,18.3258064516,1.96774193548,21.3225806452,9.48387096774,31.9032258065,5.64516129032,13.935483871,71.8387096774,1.0035483871,0.982580645161
MICH,64.6,64.0666666667,42.01,76.2533333333,36.2966666667,49.3333333333,1.057,14.7333333333,1.7,14.3,6.86666666667,27.6333333333,5.46666666667,11.8,63.6333333333,1.01766666667,0.988
UTEP,69.4333333333,63.3,47.08,64.56,35.3566666667,52.5033333333,1.10466666667,17.7966666667,3.96666666667,17.1666666667,8.16666666667,32.0,5.46666666667,13.8666666667,67.0,1.04166666667,0.947
RAD,72.71875,67.6875,45.934375,69.334375,33.128125,51.6125,1.0934375,17.309375,4.21875,17.6875,10.6875,32.8125,6.84375,13.3125,67.625,1.071875,0.9225
SAC,70.3571428571,67.6785714286,48.8321428571,72.7928571429,42.725,55.0071428571,1.16178571429,16.7964285714,2.39285714286,17.1428571429,7.28571428571,27.1071428571,7.17857142857,14.5,64.4642857143,1.09714285714,0.9875
LONG,67.7142857143,73.2285714286,42.6485714286,70.9428571429,36.8857142857,50.0114285714,1.06085714286,20.1142857143,3.14285714286,19.8,7.88571428571,28.1714285714,7.97142857143,11.6,70.1714285714,0.970285714286,1.00285714286
YALE,68.1612903226,60.5806451613,44.5903225806,71.835483871,37.7451612903,51.3161290323,1.09870967742,19.5483870968,4.03225806452,17.2903225806,10.0322580645,33.1935483871,5.90322580645,13.7096774194,64.7419354839,1.05161290323,0.891935483871
SFNY,69.1212121212,64.0,42.2,69.2909090909,29.2242424242,47.1151515152,1.02454545455,18.5636363636,5.09090909091,18.1515151515,13.1818181818,35.7878787879,6.63636363636,12.2121212121,67.4545454545,1.03060606061,0.920303030303
JAX,64.3125,71.90625,41.365625,66.671875,35.715625,47.3,1.0134375,18.1,2.46875,18.0625,8.21875,28.40625,6.46875,10.65625,67.5,0.9509375,0.9940625
LAM,71.6129032258,72.0967741935,45.0483870968,67.3806451613,32.0838709677,50.2903225806,1.08129032258,21.5258064516,3.83870967742,20.5806451613,10.2258064516,31.1290322581,7.32258064516,12.9032258065,71.2903225806,1.00322580645,0.922903225806
URI,67.4482758621,59.4137931034,45.6517241379,65.7068965517,28.6931034483,49.6793103448,1.0624137931,20.0206896552,5.48275862069,20.5172413793,9.34482758621,31.8275862069,6.72413793103,13.0689655172,68.0344827586,0.994137931034,0.857931034483
SIUE,68.1785714286,67.2857142857,42.9928571429,67.9607142857,38.3821428571,49.4714285714,1.05357142857,19.2464285714,4.28571428571,18.5,8.64285714286,31.1428571429,6.32142857143,12.2857142857,69.0,0.982857142857,0.928928571429
MURR,79.09375,67.71875,48.721875,69.28125,38.56875,55.265625,1.161875,16.728125,3.46875,18.59375,10.875,33.90625,7.4375,15.375,69.03125,1.1475,0.92875
NTEX,65.6,67.7,43.7366666667,62.3466666667,30.67,48.1433333333,1.02366666667,19.6066666667,3.36666666667,17.7333333333,9.06666666667,31.9333333333,6.73333333333,10.1333333333,68.7,0.957666666667,0.933333333333
WISC,71.6774193548,55.7419354839,47.8709677419,76.3806451613,35.264516129,54.264516129,1.15838709677,12.2225806452,3.61290322581,12.4516129032,8.41935483871,31.4516129032,4.45161290323,12.3548387097,60.8709677419,1.17709677419,0.913225806452
MIZZ,60.2333333333,68.3333333333,40.4066666667,64.7866666667,32.8266666667,46.18,0.983333333333,18.9233333333,2.83333333333,19.5333333333,8.56666666667,29.6333333333,5.4,10.6333333333,65.1666666667,0.925,1.05366666667
UALR,69.7,70.7666666667,42.35,71.7533333333,34.4366666667,48.6133333333,1.04733333333,15.4433333333,2.73333333333,19.0666666667,9.16666666667,31.3333333333,5.53333333333,12.4,68.2,1.02533333333,0.99
SFA,79.71875,64.25,49.528125,72.990625,39.025,56.659375,1.200625,19.65625,3.5625,21.6875,10.5,31.71875,7.90625,18.0,69.59375,1.145,0.8546875
KSU,62.935483871,63.7096774194,43.6193548387,66.3870967742,33.7516129032,48.2419354839,1.04322580645,20.0870967742,2.25806451613,19.9032258065,8.45161290323,28.4193548387,6.06451612903,13.0967741935,65.0,0.964516129032,0.998064516129
COLU,64.8571428571,62.0357142857,43.7964285714,69.675,36.5392857143,52.1642857143,1.09714285714,18.5214285714,3.57142857143,17.9285714286,8.82142857143,29.8571428571,4.89285714286,11.8928571429,61.4642857143,1.05071428571,0.972857142857
COLO,67.6666666667,66.7666666667,43.1666666667,70.1133333333,33.97,48.03,1.04333333333,18.6733333333,4.13333333333,18.0,9.76666666667,34.1666666667,5.53333333333,11.3333333333,67.4333333333,1.0,0.991666666667
STAN,72.9,67.1333333333,43.5166666667,71.9633333333,38.5433333333,49.53,1.07466666667,15.3433333333,2.83333333333,19.4,9.93333333333,33.6666666667,5.43333333333,12.3,68.6,1.066,0.982666666667
COLG,66.0,64.3939393939,48.7121212121,66.5606060606,39.3606060606,56.4424242424,1.16575757576,18.1181818182,2.69696969697,16.8787878788,5.90909090909,28.0606060606,5.15151515152,13.5151515152,62.1212121212,1.06636363636,0.998181818182
YSU,71.46875,74.8125,44.453125,69.88125,36.18125,50.2875,1.0721875,16.446875,2.09375,18.3125,7.875,29.34375,6.0,14.0625,70.75,1.0125,1.0025
UGA,68.8,64.4,44.1466666667,68.6866666667,34.56,49.83,1.081,18.7966666667,4.66666666667,18.4333333333,9.33333333333,34.9666666667,5.63333333333,12.7,67.7333333333,1.01833333333,0.939666666667
CHSO,74.0333333333,68.8333333333,42.18,68.3366666667,34.1766666667,49.8766666667,1.063,16.1066666667,2.26666666667,17.4666666667,11.2333333333,34.2333333333,7.03333333333,12.8666666667,69.6,1.06466666667,0.935333333333
